,HANDLE,bldg_price,VB,new_construction_price,NC,side_lot_price,SL,vacant_lot_price,VL
6934,12475000280,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6935,12475000300,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6936,12475000310,0.0,N/A,937.5,$937.50,352.5,$352.50,1504.6629546000001,"$1,504.66"
6937,12475000320,0.0,N/A,1125.0,"$1,125.00",-2.0,Ineligible: frontage > 25 ft,2792.1516798,"$2,792.15"
6938,12475000330,0.0,N/A,562.5,$562.50,211.5,$211.50,216.14002061999997,$216.14
6939,12476000040,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3300.0517151999998,"$3,300.05"
6940,12476000050,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6941,12476000060,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6942,12476000070,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6943,12476000080,0.0,N/A,1125.0,"$1,125.00",-2.0,Ineligible: frontage > 25 ft,1980.0299148,"$1,980.03"
6944,12476000090,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6945,12476000100,0.0,N/A,937.5,$937.50,352.5,$352.50,1650.0361727999998,"$1,650.04"
6946,12476000120,0.0,N/A,937.5,$937.50,352.5,$352.50,1650.0286463999998,"$1,650.03"
6947,12476000190,0.0,N/A,937.5,$937.50,352.5,$352.50,1650.0286463999998,"$1,650.03"
6948,12476000200,0.0,N/A,937.5,$937.50,352.5,$352.50,1650.0409164,"$1,650.04"
6949,12476000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6950,12476000230,-1.0,Contact LRA,0.0,N/A,0.0,N/A,0.0,N/A
6951,12476000240,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6952,12476000250,0.0,N/A,937.5,$937.50,352.5,$352.50,1650.0361727999998,"$1,650.04"
6953,12476000260,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3300.0639852,"$3,300.06"
6954,12476000280,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6955,12477000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6956,12477000080,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6957,12477000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6958,12477000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6959,12477000120,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3300.053163,"$3,300.05"
6960,12477000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6961,12477000250,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6962,12477000260,0.0,N/A,2250.0,"$2,250.00",-2.0,Ineligible: frontage > 25 ft,3960.0861504,"$3,960.09"
6963,12478000020,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3600.0611465999996,"$3,600.06"
6964,12478000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6965,12478000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6966,12478000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6967,12478000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6968,12478000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6969,12479000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6970,12479000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6971,12479000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6972,12479000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6973,12479000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6974,12479000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6975,12479000100,0.0,N/A,937.5,$937.50,352.5,$352.50,1857.1637256,"$1,857.16"
6976,12479000110,0.0,N/A,937.5,$937.50,352.5,$352.50,1736.6830229999998,"$1,736.68"
6977,12479000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6978,12479000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6979,12479000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6980,12479000151,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6981,12480000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6982,12480000030,0.0,N/A,984.375,$984.38,-2.0,Ineligible: frontage > 25 ft,1658.4345084,"$1,658.43"
6983,12480000040,0.0,N/A,931.1249962499999,$931.12,350.10299858999997,$350.10,1664.5598544,"$1,664.56"
6984,12480000060,0.0,N/A,937.5,$937.50,352.5,$352.50,1635.6272333999998,"$1,635.63"
6985,12480000070,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6986,12480000080,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.5998697999999,"$1,575.60"
6987,12480000090,0.0,N/A,937.5,$937.50,352.5,$352.50,1649.0288303999998,"$1,649.03"
6988,12480000100,0.0,N/A,2812.5,"$2,812.50",-2.0,Ineligible: frontage > 25 ft,5019.9259716,"$5,019.93"
6989,12480000120,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3197.5015037999997,"$3,197.50"
6990,12480000130,0.0,N/A,937.5,$937.50,352.5,$352.50,1697.0434092,"$1,697.04"
6991,12480000150,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6992,12480000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6993,12480000180,0.0,N/A,937.5,$937.50,352.5,$352.50,1646.1989406,"$1,646.20"
6994,12480000195,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
6995,12480000200,0.0,N/A,937.5,$937.50,352.5,$352.50,1660.4071236,"$1,660.41"
6996,12480000210,0.0,N/A,937.5,$937.50,352.5,$352.50,1606.9200233999998,"$1,606.92"
6997,12480000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6998,12480000230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
6999,12481000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7000,12481000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7001,12481000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7002,12481000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7003,12481000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7004,12481000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7005,12481000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7006,12481000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7007,12482000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7008,12482000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7009,12482000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7010,12482000045,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7011,12482000050,0.0,N/A,2812.5,"$2,812.50",-2.0,Ineligible: frontage > 25 ft,4829.2923984,"$4,829.29"
7012,12482000060,0.0,N/A,937.5,$937.50,352.5,$352.50,1695.0042528,"$1,695.00"
7013,12482000070,0.0,N/A,937.5,$937.50,352.5,$352.50,1511.43213,"$1,511.43"
7014,12482000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7015,12482000100,0.0,N/A,937.5,$937.50,352.5,$352.50,1610.7402444,"$1,610.74"
7016,12482000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7017,12482000140,0.0,N/A,1789.1249662500002,"$1,789.12",-2.0,Ineligible: frontage > 25 ft,3034.5633126000002,"$3,034.56"
7018,12482000150,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3411.6707286,"$3,411.67"
7019,12482000190,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3352.9430615999995,"$3,352.94"
7020,12482000200,0.0,N/A,900.0,$900.00,338.4,$338.40,1561.5835464,"$1,561.58"
7021,12482000210,0.0,N/A,975.0,$975.00,-2.0,Ineligible: frontage > 25 ft,1810.2907902000002,"$1,810.29"
7022,12482000220,0.0,N/A,1237.5,"$1,237.50",-2.0,Ineligible: frontage > 25 ft,2296.9600074,"$2,296.96"
7023,12482000230,0.0,N/A,1249.8750675,"$1,249.88",-2.0,Ineligible: frontage > 25 ft,2098.6190681999997,"$2,098.62"
7024,12482000240,0.0,N/A,1249.8750675,"$1,249.88",-2.0,Ineligible: frontage > 25 ft,2278.9647264,"$2,278.96"
7025,12482000250,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3413.3068272,"$3,413.31"
7026,12482000260,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3367.5185766,"$3,367.52"
7027,12483000010,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3296.3852142,"$3,296.39"
7028,12483000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7029,12483000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7030,12483000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7031,12483000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7032,12483000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7033,12483000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7034,12483000160,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3381.9703644,"$3,381.97"
7035,12483000170,0.0,N/A,937.5,$937.50,352.5,$352.50,1705.1404488,"$1,705.14"
7036,12483000180,0.0,N/A,937.5,$937.50,352.5,$352.50,1752.3708714000002,"$1,752.37"
7037,12483000190,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3366.7266768,"$3,366.73"
7038,12484000010,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,8838.732144,"$8,838.73"
7039,12484000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7040,12484000050,0.0,N/A,1083.7499850000002,"$1,083.75",-2.0,Ineligible: frontage > 25 ft,2715.4570572,"$2,715.46"
7041,12484000080,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7042,12484000100,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,608.1428028,$608.14
7043,12485000010,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,18408.472314,"$18,408.47"
7044,12485000080,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,11161.258769999999,"$11,161.26"
7045,12486000010,0.0,N/A,1125.0,"$1,125.00",-2.0,Ineligible: frontage > 25 ft,1935.0214727999996,"$1,935.02"
7046,12486000020,0.0,N/A,1293.75,"$1,293.75",-2.0,Ineligible: frontage > 25 ft,2211.6690426,"$2,211.67"
7047,12486000030,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5210696,"$1,612.52"
7048,12486000040,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5210696,"$1,612.52"
7049,12486000050,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5180816,"$1,612.52"
7050,12486000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7051,12486000070,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3225.0469086,"$3,225.05"
7052,12486000085,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7053,12486000090,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5204666,"$1,612.52"
7054,12486000100,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5204666,"$1,612.52"
7055,12486000110,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5277589999998,"$1,612.53"
7056,12486000120,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5277589999998,"$1,612.53"
7057,12486000140,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5279204,"$1,612.53"
7058,12486000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7059,12486000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7060,12486000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7061,12486000270,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7062,12486000280,0.0,N/A,1125.0,"$1,125.00",-2.0,Ineligible: frontage > 25 ft,1935.0271433999999,"$1,935.03"
7063,12486000290,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5277589999998,"$1,612.53"
7064,12486000300,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7065,12486000310,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5277589999998,"$1,612.53"
7066,12486000330,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5204666,"$1,612.52"
7067,12486000340,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.523454,"$1,612.52"
7068,12486000350,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5234546,"$1,612.52"
7069,12486000360,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.523454,"$1,612.52"
7070,12486000380,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5204666,"$1,612.52"
7071,12486000390,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3225.0460734,"$3,225.05"
7072,12487000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7073,12487000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7074,12487000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7075,12487000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7076,12487000150,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5226266,"$1,612.52"
7077,12487000160,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5299172000002,"$1,612.53"
7078,12487000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7079,12487000180,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7080,12487000190,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5299172000002,"$1,612.53"
7081,12487000200,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5196398,"$1,612.52"
7082,12487000210,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5299172000002,"$1,612.53"
7083,12487000220,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.526931,"$1,612.53"
7084,12487000230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7085,12487000240,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,1650.0305046,"$1,650.03"
7086,12487000250,0.0,N/A,1312.5,"$1,312.50",-2.0,Ineligible: frontage > 25 ft,2100.0431334,"$2,100.04"
7087,12487000260,0.0,N/A,937.5,$937.50,352.5,$352.50,1500.036933,"$1,500.04"
7088,12487000270,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7089,12487000280,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3225.0495576,"$3,225.05"
7090,12487000290,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5299172000002,"$1,612.53"
7091,12487000300,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.522626,"$1,612.52"
7092,12487000310,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5226266,"$1,612.52"
7093,12487000320,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3225.066699,"$3,225.07"
7094,12487000330,0.0,N/A,937.5,$937.50,352.5,$352.50,1612.5306834,"$1,612.53"
7095,12487000340,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7096,12487000400,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7097,12487000410,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7098,12488000030,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7099,12488000040,0.0,N/A,750.0,$750.00,282.0,$282.00,1230.2741153999998,"$1,230.27"
7100,12488000050,0.0,N/A,750.0,$750.00,282.0,$282.00,1230.7246368,"$1,230.72"
7101,12488000060,0.0,N/A,937.5,$937.50,352.5,$352.50,1539.0622403999998,"$1,539.06"
7102,12488000070,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7103,12488000080,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,1540.5139187999998,"$1,540.51"
7104,12488000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7105,12488000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7106,12488000160,0.0,N/A,1500.0,"$1,500.00",-2.0,Ineligible: frontage > 25 ft,2474.7152598,"$2,474.72"
7107,12488000180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7108,12488000190,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3150.0583295999995,"$3,150.06"
7109,12488000201,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3150.033021,"$3,150.03"
7110,12488000205,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.0225707999998,"$1,575.02"
7111,12488000210,0.0,N/A,1425.0,"$1,425.00",-2.0,Ineligible: frontage > 25 ft,2394.0372221999996,"$2,394.04"
7112,12488000220,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7113,12488000230,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.024948,"$1,575.02"
7114,12488000240,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.0249473999997,"$1,575.02"
7115,12488000250,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.024948,"$1,575.02"
7116,12489000035,0.0,N/A,2822.6248724999996,"$2,822.62",-2.0,Ineligible: frontage > 25 ft,4699.5954612,"$4,699.60"
7117,12489000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7118,12489000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7119,12489000180,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.0325014,"$1,575.03"
7120,12489000190,0.0,N/A,937.5,$937.50,352.5,$352.50,1575.0399048,"$1,575.04"
7121,12489000210,0.0,N/A,1462.5,"$1,462.50",-2.0,Ineligible: frontage > 25 ft,2457.0523055999997,"$2,457.05"
7122,12489000225,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7123,12489000250,0.0,N/A,1894.8749549999998,"$1,894.87",-2.0,Ineligible: frontage > 25 ft,3144.8725098,"$3,144.87"
7124,12493000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7125,12493000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7126,12493000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7127,12493000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7128,12493000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7129,12493000061,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7130,12493000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7131,12493000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7132,12493000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7133,12493000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7134,12493000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7135,12493000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7136,12505000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7137,12513000081,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7138,12513000085,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7139,12513000290,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7140,12513000300,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7141,12529000020,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,9024.84618,"$9,024.85"
7142,12536000100,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,47813.87488,"$47,813.87"
7143,12545000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7144,12545000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7145,12546000015,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7146,12546000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7147,12546000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7148,12546000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7149,12546000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7150,12546000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7151,12546000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7152,12546000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7153,12547000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7154,12547000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7155,12547000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7156,12561000040,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7157,12561000050,0.0,N/A,3750.0,"$3,750.00",-2.0,Ineligible: frontage > 25 ft,7706.3270760000005,"$7,706.33"
7158,12561000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7159,12561000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7160,12562000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7161,12562000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7162,12562000090,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7163,12562000120,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7164,12562000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7165,12562000350,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,33598.244865,"$33,598.24"
7166,12563000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7167,12565000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7168,12566000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7169,12566000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7170,12566000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7171,12566000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7172,12566000210,0.0,N/A,3593.75,"$3,593.75",1348.75,"$1,348.75",7582.3890562,"$7,582.39"
7173,12566000230,0.0,N/A,3593.75,"$3,593.75",1348.75,"$1,348.75",7476.8753096,"$7,476.88"
7174,12566000240,0.0,N/A,3593.75,"$3,593.75",1348.75,"$1,348.75",7286.290101399999,"$7,286.29"
7175,12566000250,3000.0,"$3,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7176,12566000260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7177,12566000280,1500.0,"$1,500.00",0.0,N/A,0.0,N/A,0.0,N/A
7178,12566000330,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7179,12566000380,0.0,N/A,5390.625,"$5,390.62",-2.0,Ineligible: frontage > 25 ft,10948.9147997,"$10,948.91"
7180,12566000430,0.0,N/A,4211.874885,"$4,211.87",-2.0,Ineligible: frontage > 25 ft,5671.8268962,"$5,671.83"
7181,12567000050,1500.0,"$1,500.00",0.0,N/A,0.0,N/A,0.0,N/A
7182,12567000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7183,12568000280,1500.0,"$1,500.00",0.0,N/A,0.0,N/A,0.0,N/A
7184,12568000320,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7185,12569000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7186,12569000240,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7187,12569000250,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7188,12569000410,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7189,12569000420,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7190,12570000005,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7191,12570000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7192,12570000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7193,12570000200,6000.0,"$6,000.00",0.0,N/A,0.0,N/A,0.0,N/A
7194,12570000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7195,12570000280,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7196,12570000290,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7197,12570000350,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7198,12571000290,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7199,12572000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7200,12572000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7201,12573000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7202,12573000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7203,12573000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7204,12573000210,0.0,N/A,5513.749793749999,"$5,513.75",-2.0,Ineligible: frontage > 25 ft,9049.2353336,"$9,049.24"
7205,12573000340,0.0,N/A,4812.5,"$4,812.50",-2.0,Ineligible: frontage > 25 ft,10397.545367000002,"$10,397.55"
7206,12573000370,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7207,12574000045,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7208,12574000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7209,12574000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7210,12574000340,1500.0,"$1,500.00",0.0,N/A,0.0,N/A,0.0,N/A
7211,12575000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7212,12575000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7213,12575000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7214,12575000080,1500.0,"$1,500.00",0.0,N/A,0.0,N/A,0.0,N/A
7215,12575000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7216,12575000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7217,12575000350,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7218,12576000185,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7219,12577000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7220,12578060060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7221,12579000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7222,12586000040,0.0,N/A,1006.25,"$1,006.25",377.65000000000003,$377.65,3959.6561444,"$3,959.66"
7223,12586000460,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7224,12587000310,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7225,12587000380,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7226,12588000330,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7227,12588000410,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
